year;month;day;hour;NO;NOx;O3;PM10;
2005;11;26;14;15.0000;57.0000;4.00000;18.2000;
2005;11;26;15;10.0000;52.0000;6.00000;18.2000;
2005;11;26;16;10.0000;54.0000;4.00000;18.2000;
2005;11;26;17;6.00000;48.0000;6.00000;18.2000;
2005;11;26;18;0.000000;21.0000;32.0000;18.2000;
2005;11;26;19;0.000000;21.0000;26.0000;18.2000;
2005;11;26;20;0.000000;31.0000;12.0000;18.2000;
2005;11;26;21;1.00000;34.0000;10.0000;18.2000;
2005;11;26;22;6.00000;46.0000;4.00000;18.2000;
2005;11;26;23;5.00000;44.0000;4.00000;18.2000;
2005;11;26;24;9.00000;48.0000;4.00000;18.2000;
2005;11;27;1;17.0000;63.0000;4.00000;31.2000;
2005;11;27;2;21.0000;71.0000;4.00000;31.2000;
2005;11;27;3;22.0000;75.0000;4.00000;31.2000;
2005;11;27;4;29.0000;86.0000;4.00000;31.2000;
2005;11;27;5;27.0000;86.0000;2.00000;31.2000;
2005;11;27;6;24.0000;80.0000;4.00000;31.2000;
2005;11;27;7;27.0000;86.0000;4.00000;31.2000;
2005;11;27;8;24.0000;80.0000;4.00000;31.2000;
2005;11;27;9;21.0000;71.0000;6.00000;31.2000;
2005;11;27;10;19.0000;63.0000;10.0000;31.2000;
2005;11;27;11;17.0000;61.0000;16.0000;31.2000;
2005;11;27;12;12.0000;50.0000;24.0000;31.2000;
2005;11;27;13;7.00000;38.0000;36.0000;31.2000;
2005;11;27;14;7.00000;38.0000;40.0000;31.2000;
2005;11;27;15;4.00000;34.0000;40.0000;31.2000;
2005;11;27;16;2.00000;38.0000;32.0000;31.2000;
2005;11;27;17;0.000000;36.0000;30.0000;31.2000;
2005;11;27;18;0.000000;33.0000;28.0000;31.2000;
2005;11;27;19;0.000000;33.0000;24.0000;31.2000;
2005;11;27;20;0.000000;29.0000;18.0000;31.2000;
2005;11;27;21;0.000000;31.0000;14.0000;31.2000;
2005;11;27;22;0.000000;36.0000;8.00000;31.2000;
2005;11;27;23;0.000000;33.0000;10.0000;31.2000;
2005;11;27;24;0.000000;33.0000;14.0000;31.2000;
2005;11;28;1;0.000000;31.0000;10.0000;31.2000;
2005;11;28;2;0.000000;31.0000;8.00000;31.2000;
2005;11;28;3;0.000000;33.0000;8.00000;31.2000;
2005;11;28;4;1.00000;38.0000;6.00000;31.2000;
2005;11;28;5;4.00000;48.0000;4.00000;31.2000;
2005;11;28;6;6.00000;54.0000;4.00000;31.2000;
2005;11;28;7;5.00000;54.0000;4.00000;31.2000;
2005;11;28;8;7.00000;55.0000;4.00000;31.2000;
2005;11;28;9;19.0000;71.0000;6.00000;31.2000;
2005;11;28;10;16.0000;65.0000;12.0000;31.2000;
2005;11;28;11;15.0000;57.0000;18.0000;31.2000;
2005;11;28;12;15.0000;55.0000;26.0000;31.2000;
2005;11;28;13;12.0000;57.0000;34.0000;31.2000;
2005;11;28;14;7.00000;50.0000;46.0000;31.2000;
2005;11;28;15;9.00000;57.0000;38.0000;31.2000;
2005;11;28;16;2.00000;44.0000;30.0000;31.2000;
2005;11;28;17;6.00000;54.0000;6.00000;31.2000;
2005;11;28;18;5.00000;50.0000;4.00000;31.2000;
2005;11;28;19;5.00000;55.0000;2.00000;31.2000;
2005;11;28;20;0.000000;48.0000;4.00000;31.2000;
2005;11;28;21;0.000000;42.0000;6.00000;31.2000;
2005;11;28;22;21.0000;82.0000;6.00000;31.2000;
2005;11;28;23;42.0000;122.000;6.00000;31.2000;
2005;11;28;24;27.0000;96.0000;4.00000;31.2000;
2005;11;29;1;19.0000;78.0000;4.00000;23.4000;
2005;11;29;2;1.00000;44.0000;4.00000;23.4000;
2005;11;29;3;0.000000;34.0000;8.00000;23.4000;
2005;11;29;4;0.000000;23.0000;12.0000;23.4000;
2005;11;29;5;0.000000;23.0000;16.0000;23.4000;
2005;11;29;6;0.000000;23.0000;12.0000;23.4000;
2005;11;29;7;0.000000;23.0000;16.0000;23.4000;
2005;11;29;8;6.00000;33.0000;16.0000;23.4000;
2005;11;29;9;5.00000;29.0000;12.0000;23.4000;
2005;11;29;10;12.0000;40.0000;10.0000;23.4000;
2005;11;29;11;20.0000;61.0000;8.00000;23.4000;
2005;11;29;12;17.0000;61.0000;8.00000;23.4000;
2005;11;29;13;7.00000;48.0000;10.0000;23.4000;
2005;11;29;14;2.00000;38.0000;16.0000;23.4000;
2005;11;29;15;1.00000;40.0000;16.0000;23.4000;
2005;11;29;16;5.00000;55.0000;6.00000;23.4000;
2005;11;29;17;9.00000;67.0000;2.00000;23.4000;
2005;11;29;18;6.00000;61.0000;2.00000;23.4000;
2005;11;29;19;22.0000;84.0000;2.00000;23.4000;
2005;11;29;20;40.0000;107.000;2.00000;23.4000;
2005;11;29;21;45.0000;115.000;2.00000;23.4000;
2005;11;29;22;39.0000;105.000;2.00000;23.4000;
2005;11;29;23;36.0000;99.0000;2.00000;23.4000;
2005;11;29;24;37.0000;101.000;2.00000;23.4000;
2005;11;30;1;47.0000;120.000;2.00000;40.3000;
2005;11;30;2;46.0000;117.000;2.00000;40.3000;
2005;11;30;3;34.0000;98.0000;2.00000;40.3000;
2005;11;30;4;32.0000;96.0000;2.00000;40.3000;
2005;11;30;5;29.0000;94.0000;2.00000;40.3000;
2005;11;30;6;27.0000;90.0000;2.00000;40.3000;
2005;11;30;7;22.0000;82.0000;2.00000;40.3000;
2005;11;30;8;22.0000;80.0000;2.00000;40.3000;
2005;11;30;9;30.0000;94.0000;4.00000;40.3000;
2005;11;30;10;36.0000;101.000;6.00000;40.3000;
2005;11;30;11;37.0000;101.000;6.00000;40.3000;
2005;11;30;12;32.0000;94.0000;10.0000;40.3000;
2005;11;30;13;26.0000;82.0000;12.0000;40.3000;
2005;11;30;14;22.0000;80.0000;10.0000;40.3000;
2005;11;30;15;21.0000;80.0000;8.00000;40.3000;
2005;11;30;16;17.0000;75.0000;6.00000;40.3000;
2005;11;30;17;22.0000;84.0000;2.00000;40.3000;
2005;11;30;18;27.0000;92.0000;2.00000;40.3000;
2005;11;30;19;35.0000;101.000;2.00000;40.3000;
2005;11;30;20;42.0000;115.000;2.00000;40.3000;
2005;11;30;21;42.0000;117.000;2.00000;40.3000;
2005;11;30;22;37.0000;107.000;2.00000;40.3000;
2005;11;30;23;37.0000;107.000;2.00000;40.3000;
2005;11;30;24;40.0000;111.000;2.00000;40.3000;
2005;12;1;1;37.0000;107.000;2.00000;13.0000;
2005;12;1;2;27.0000;86.0000;2.00000;13.0000;
2005;12;1;3;24.0000;82.0000;2.00000;13.0000;
2005;12;1;4;2.00000;40.0000;4.00000;13.0000;
2005;12;1;5;0.000000;31.0000;14.0000;13.0000;
2005;12;1;6;1.00000;33.0000;8.00000;13.0000;
2005;12;1;7;0.000000;15.0000;24.0000;13.0000;
2005;12;1;8;0.000000;13.0000;36.0000;13.0000;
2005;12;1;9;0.000000;8.00000;-999;13.0000;
2005;12;1;10;0.000000;19.0000;32.0000;13.0000;
2005;12;1;11;5.00000;38.0000;20.0000;13.0000;
2005;12;1;12;6.00000;38.0000;24.0000;13.0000;
2005;12;1;13;2.00000;29.0000;32.0000;13.0000;
2005;12;1;14;1.00000;21.0000;44.0000;13.0000;
2005;12;1;15;1.00000;11.0000;52.0000;13.0000;
2005;12;1;16;1.00000;8.00000;38.0000;13.0000;
2005;12;1;17;0.000000;10.0000;34.0000;13.0000;
2005;12;1;18;-999;-999;26.0000;13.0000;
2005;12;1;19;0.000000;29.0000;10.0000;13.0000;
2005;12;1;20;0.000000;40.0000;8.00000;13.0000;
2005;12;1;21;1.00000;42.0000;6.00000;13.0000;
2005;12;1;22;5.00000;46.0000;8.00000;13.0000;
2005;12;1;23;21.0000;73.0000;6.00000;13.0000;
2005;12;1;24;31.0000;88.0000;6.00000;13.0000;
2005;12;2;1;35.0000;92.0000;4.00000;22.1000;
2005;12;2;2;47.0000;115.000;6.00000;22.1000;
2005;12;2;3;59.0000;140.000;2.00000;22.1000;
2005;12;2;4;40.0000;107.000;4.00000;22.1000;
2005;12;2;5;37.0000;101.000;4.00000;22.1000;
2005;12;2;6;35.0000;96.0000;4.00000;22.1000;
2005;12;2;7;31.0000;92.0000;4.00000;22.1000;
2005;12;2;8;27.0000;78.0000;6.00000;22.1000;
2005;12;2;9;35.0000;92.0000;6.00000;22.1000;
2005;12;2;10;32.0000;84.0000;6.00000;22.1000;
2005;12;2;11;32.0000;88.0000;6.00000;22.1000;
2005;12;2;12;35.0000;98.0000;8.00000;22.1000;
2005;12;2;13;34.0000;92.0000;8.00000;22.1000;
2005;12;2;14;24.0000;75.0000;12.0000;22.1000;
2005;12;2;15;12.0000;54.0000;14.0000;22.1000;
2005;12;2;16;17.0000;65.0000;8.00000;22.1000;
2005;12;2;17;21.0000;71.0000;4.00000;22.1000;
2005;12;2;18;15.0000;61.0000;2.00000;22.1000;
2005;12;2;19;27.0000;86.0000;2.00000;22.1000;
2005;12;2;20;10.0000;57.0000;2.00000;22.1000;
2005;12;2;21;0.000000;36.0000;8.00000;22.1000;
2005;12;2;22;0.000000;25.0000;16.0000;22.1000;
2005;12;2;23;0.000000;21.0000;18.0000;22.1000;
2005;12;2;24;0.000000;19.0000;20.0000;22.1000;
2005;12;3;1;0.000000;11.0000;34.0000;10.4000;
2005;12;3;2;0.000000;8.00000;56.0000;10.4000;
2005;12;3;3;0.000000;8.00000;60.0000;10.4000;
2005;12;3;4;0.000000;4.00000;62.0000;10.4000;
2005;12;3;5;0.000000;4.00000;68.0000;10.4000;
2005;12;3;6;0.000000;4.00000;70.0000;10.4000;
2005;12;3;7;0.000000;4.00000;72.0000;10.4000;
2005;12;3;8;1.00000;8.00000;66.0000;10.4000;
2005;12;3;9;4.00000;23.0000;40.0000;10.4000;
2005;12;3;10;11.0000;48.0000;10.0000;10.4000;
2005;12;3;11;25.0000;73.0000;8.00000;10.4000;
2005;12;3;12;26.0000;78.0000;8.00000;10.4000;
2005;12;3;13;15.0000;57.0000;14.0000;10.4000;
2005;12;3;14;10.0000;48.0000;18.0000;10.4000;
2005;12;3;15;7.00000;42.0000;16.0000;10.4000;
2005;12;3;16;9.00000;46.0000;14.0000;10.4000;
2005;12;3;17;7.00000;48.0000;6.00000;10.4000;
2005;12;3;18;9.00000;54.0000;4.00000;10.4000;
2005;12;3;19;12.0000;63.0000;2.00000;10.4000;
2005;12;3;20;7.00000;55.0000;2.00000;10.4000;
2005;12;3;21;11.0000;61.0000;2.00000;10.4000;
2005;12;3;22;22.0000;82.0000;2.00000;10.4000;
2005;12;3;23;16.0000;75.0000;2.00000;10.4000;
2005;12;3;24;21.0000;80.0000;2.00000;10.4000;
2005;12;4;1;17.0000;75.0000;4.00000;15.6000;
2005;12;4;2;10.0000;61.0000;4.00000;15.6000;
2005;12;4;3;5.00000;52.0000;4.00000;15.6000;
2005;12;4;4;7.00000;48.0000;4.00000;15.6000;
2005;12;4;5;7.00000;52.0000;6.00000;15.6000;
2005;12;4;6;7.00000;46.0000;6.00000;15.6000;
2005;12;4;7;5.00000;44.0000;8.00000;15.6000;
2005;12;4;8;6.00000;42.0000;10.0000;15.6000;
2005;12;4;9;14.0000;50.0000;10.0000;15.6000;
2005;12;4;10;22.0000;69.0000;10.0000;15.6000;
2005;12;4;11;22.0000;67.0000;14.0000;15.6000;
2005;12;4;12;25.0000;71.0000;14.0000;15.6000;
2005;12;4;13;17.0000;59.0000;16.0000;15.6000;
2005;12;4;14;11.0000;48.0000;16.0000;15.6000;
2005;12;4;15;7.00000;42.0000;20.0000;15.6000;
2005;12;4;16;2.00000;33.0000;18.0000;15.6000;
2005;12;4;17;0.000000;31.0000;12.0000;15.6000;
2005;12;4;18;0.000000;29.0000;8.00000;15.6000;
2005;12;4;19;0.000000;31.0000;6.00000;15.6000;
2005;12;4;20;2.00000;40.0000;2.00000;15.6000;
2005;12;4;21;0.000000;36.0000;4.00000;15.6000;
2005;12;4;22;0.000000;33.0000;4.00000;15.6000;
2005;12;4;23;2.00000;38.0000;4.00000;15.6000;
2005;12;4;24;1.00000;33.0000;2.00000;15.6000;
2005;12;5;1;0.000000;29.0000;4.00000;22.1000;
2005;12;5;2;0.000000;25.0000;4.00000;22.1000;
2005;12;5;3;0.000000;23.0000;10.0000;22.1000;
2005;12;5;4;0.000000;15.0000;10.0000;22.1000;
2005;12;5;5;0.000000;17.0000;10.0000;22.1000;
2005;12;5;6;0.000000;17.0000;12.0000;22.1000;
2005;12;5;7;0.000000;19.0000;8.00000;22.1000;
2005;12;5;8;1.00000;25.0000;6.00000;22.1000;
2005;12;5;9;2.00000;25.0000;12.0000;22.1000;
2005;12;5;10;22.0000;63.0000;6.00000;22.1000;
2005;12;5;11;27.0000;77.0000;6.00000;22.1000;
2005;12;5;12;26.0000;75.0000;6.00000;22.1000;
2005;12;5;13;22.0000;73.0000;6.00000;22.1000;
2005;12;5;14;22.0000;73.0000;6.00000;22.1000;
2005;12;5;15;14.0000;59.0000;8.00000;22.1000;
2005;12;5;16;7.00000;48.0000;8.00000;22.1000;
2005;12;5;17;-999;-999;10.0000;22.1000;
2005;12;5;18;7.00000;52.0000;4.00000;22.1000;
2005;12;5;19;-999;-999;4.00000;22.1000;
2005;12;5;20;7.00000;52.0000;6.00000;22.1000;
2005;12;5;21;2.00000;44.0000;6.00000;22.1000;
2005;12;5;22;2.00000;42.0000;4.00000;22.1000;
2005;12;5;23;12.0000;57.0000;4.00000;22.1000;
2005;12;5;24;16.0000;63.0000;6.00000;22.1000;
2005;12;6;1;22.0000;75.0000;4.00000;29.9000;
2005;12;6;2;19.0000;69.0000;4.00000;29.9000;
2005;12;6;3;15.0000;61.0000;2.00000;29.9000;
2005;12;6;4;7.00000;52.0000;4.00000;29.9000;
2005;12;6;5;12.0000;59.0000;2.00000;29.9000;
2005;12;6;6;22.0000;75.0000;4.00000;29.9000;
2005;12;6;7;26.0000;84.0000;2.00000;29.9000;
2005;12;6;8;44.0000;117.000;4.00000;29.9000;
2005;12;6;9;64.0000;153.000;4.00000;29.9000;
2005;12;6;10;44.0000;115.000;4.00000;29.9000;
2005;12;6;11;27.0000;86.0000;4.00000;29.9000;
2005;12;6;12;20.0000;69.0000;8.00000;29.9000;
2005;12;6;13;16.0000;61.0000;10.0000;29.9000;
2005;12;6;14;17.0000;61.0000;18.0000;29.9000;
2005;12;6;15;12.0000;55.0000;14.0000;29.9000;
2005;12;6;16;7.00000;50.0000;12.0000;29.9000;
2005;12;6;17;5.00000;50.0000;6.00000;29.9000;
2005;12;6;18;5.00000;50.0000;6.00000;29.9000;
2005;12;6;19;7.00000;48.0000;8.00000;29.9000;
2005;12;6;20;12.0000;55.0000;8.00000;29.9000;
2005;12;6;21;19.0000;69.0000;4.00000;29.9000;
2005;12;6;22;20.0000;71.0000;4.00000;29.9000;
2005;12;6;23;4.00000;50.0000;8.00000;29.9000;
2005;12;6;24;0.000000;19.0000;26.0000;29.9000;
2005;12;7;1;0.000000;11.0000;30.0000;26.0000;
2005;12;7;2;0.000000;8.00000;34.0000;26.0000;
2005;12;7;3;0.000000;10.0000;34.0000;26.0000;
2005;12;7;4;0.000000;11.0000;34.0000;26.0000;
2005;12;7;5;1.00000;27.0000;14.0000;26.0000;
2005;12;7;6;1.00000;44.0000;4.00000;26.0000;
2005;12;7;7;1.00000;38.0000;6.00000;26.0000;
2005;12;7;8;-999;-999;6.00000;26.0000;
2005;12;7;9;5.00000;40.0000;10.0000;26.0000;
2005;12;7;10;31.0000;84.0000;6.00000;26.0000;
2005;12;7;11;47.0000;111.000;8.00000;26.0000;
2005;12;7;12;37.0000;98.0000;10.0000;26.0000;
2005;12;7;13;-999;-999;-999;26.0000;
2005;12;7;14;39.0000;103.000;14.0000;26.0000;
2005;12;7;15;44.0000;115.000;8.00000;26.0000;
2005;12;7;16;34.0000;103.000;6.00000;26.0000;
2005;12;7;17;29.0000;99.0000;4.00000;26.0000;
2005;12;7;18;26.0000;94.0000;4.00000;26.0000;
2005;12;7;19;27.0000;96.0000;6.00000;26.0000;
2005;12;7;20;25.0000;92.0000;6.00000;26.0000;
2005;12;7;21;27.0000;94.0000;6.00000;26.0000;
2005;12;7;22;32.0000;101.000;6.00000;26.0000;
2005;12;7;23;39.0000;113.000;6.00000;26.0000;
2005;12;7;24;34.0000;101.000;6.00000;26.0000;
2005;12;8;1;27.0000;94.0000;6.00000;37.7000;
2005;12;8;2;27.0000;92.0000;6.00000;37.7000;
2005;12;8;3;42.0000;111.000;4.00000;37.7000;
2005;12;8;4;42.0000;115.000;4.00000;37.7000;
2005;12;8;5;42.0000;117.000;6.00000;37.7000;
2005;12;8;6;42.0000;113.000;6.00000;37.7000;
2005;12;8;7;49.0000;119.000;4.00000;37.7000;
2005;12;8;8;42.0000;109.000;6.00000;37.7000;
2005;12;8;9;39.0000;105.000;8.00000;37.7000;
2005;12;8;10;37.0000;101.000;8.00000;37.7000;
2005;12;8;11;37.0000;105.000;10.0000;37.7000;
2005;12;8;12;44.0000;119.000;10.0000;37.7000;
2005;12;8;13;44.0000;126.000;14.0000;37.7000;
2005;12;8;14;32.0000;115.000;10.0000;37.7000;
2005;12;8;15;30.0000;111.000;8.00000;37.7000;
2005;12;8;16;47.0000;122.000;4.00000;37.7000;
2005;12;8;17;57.0000;134.000;4.00000;37.7000;
2005;12;8;18;56.0000;134.000;2.00000;37.7000;
2005;12;8;19;46.0000;124.000;4.00000;37.7000;
2005;12;8;20;45.0000;119.000;4.00000;37.7000;
2005;12;8;21;54.0000;120.000;2.00000;37.7000;
2005;12;8;22;52.0000;126.000;4.00000;37.7000;
2005;12;8;23;51.0000;120.000;2.00000;37.7000;
2005;12;8;24;27.0000;86.0000;2.00000;37.7000;
2005;12;9;1;9.00000;57.0000;2.00000;11.7000;
2005;12;9;2;0.000000;40.0000;6.00000;11.7000;
2005;12;9;3;0.000000;40.0000;10.0000;11.7000;
2005;12;9;4;0.000000;25.0000;20.0000;11.7000;
2005;12;9;5;0.000000;17.0000;32.0000;11.7000;
2005;12;9;6;0.000000;21.0000;20.0000;11.7000;
2005;12;9;7;0.000000;29.0000;12.0000;11.7000;
2005;12;9;8;0.000000;15.0000;38.0000;11.7000;
2005;12;9;9;0.000000;13.0000;34.0000;11.7000;
2005;12;9;10;2.00000;23.0000;24.0000;11.7000;
2005;12;9;11;2.00000;21.0000;30.0000;11.7000;
2005;12;9;12;-999;-999;58.0000;11.7000;
2005;12;9;13;-999;-999;58.0000;11.7000;
2005;12;9;14;-999;-999;56.0000;11.7000;
2005;12;9;15;-999;-999;56.0000;11.7000;
2005;12;9;16;-999;-999;56.0000;11.7000;
2005;12;9;17;-999;-999;54.0000;11.7000;
2005;12;9;18;-999;-999;58.0000;11.7000;
2005;12;9;19;-999;-999;56.0000;11.7000;
2005;12;9;20;-999;-999;54.0000;11.7000;
2005;12;9;21;-999;-999;54.0000;11.7000;
2005;12;9;22;-999;-999;50.0000;11.7000;
2005;12;9;23;-999;-999;44.0000;11.7000;
2005;12;9;24;-999;-999;42.0000;11.7000;
2005;12;10;1;-999;-999;32.0000;9.10000;
2005;12;10;2;-999;-999;36.0000;9.10000;
2005;12;10;3;-999;-999;34.0000;9.10000;
2005;12;10;4;-999;-999;36.0000;9.10000;
2005;12;10;5;-999;-999;30.0000;9.10000;
2005;12;10;6;-999;-999;32.0000;9.10000;
2005;12;10;7;-999;-999;40.0000;9.10000;
2005;12;10;8;-999;-999;38.0000;9.10000;
2005;12;10;9;-999;-999;38.0000;9.10000;
2005;12;10;10;-999;-999;60.0000;9.10000;
2005;12;10;11;-999;-999;68.0000;9.10000;
2005;12;10;12;-999;-999;68.0000;9.10000;
2005;12;10;13;-999;-999;66.0000;9.10000;
2005;12;10;14;-999;-999;64.0000;9.10000;
2005;12;10;15;-999;-999;64.0000;9.10000;
2005;12;10;16;-999;-999;60.0000;9.10000;
2005;12;10;17;-999;-999;50.0000;9.10000;
2005;12;10;18;-999;-999;38.0000;9.10000;
2005;12;10;19;-999;-999;36.0000;9.10000;
2005;12;10;20;-999;-999;36.0000;9.10000;
2005;12;10;21;-999;-999;40.0000;9.10000;
2005;12;10;22;-999;-999;42.0000;9.10000;
2005;12;10;23;-999;-999;38.0000;9.10000;
2005;12;10;24;-999;-999;36.0000;9.10000;
2005;12;11;1;-999;-999;36.0000;15.6000;
2005;12;11;2;-999;-999;48.0000;15.6000;
2005;12;11;3;-999;-999;48.0000;15.6000;
2005;12;11;4;-999;-999;54.0000;15.6000;
2005;12;11;5;-999;-999;52.0000;15.6000;
2005;12;11;6;-999;-999;54.0000;15.6000;
2005;12;11;7;-999;-999;56.0000;15.6000;
2005;12;11;8;-999;-999;58.0000;15.6000;
2005;12;11;9;-999;-999;60.0000;15.6000;
2005;12;11;10;-999;-999;64.0000;15.6000;
2005;12;11;11;-999;-999;66.0000;15.6000;
2005;12;11;12;-999;-999;68.0000;15.6000;
2005;12;11;13;-999;-999;70.0000;15.6000;
2005;12;11;14;-999;-999;72.0000;15.6000;
2005;12;11;15;-999;-999;70.0000;15.6000;
2005;12;11;16;-999;-999;68.0000;15.6000;
2005;12;11;17;-999;-999;64.0000;15.6000;
2005;12;11;18;-999;-999;50.0000;15.6000;
2005;12;11;19;-999;-999;52.0000;15.6000;
2005;12;11;20;-999;-999;54.0000;15.6000;
2005;12;11;21;-999;-999;54.0000;15.6000;
2005;12;11;22;-999;-999;52.0000;15.6000;
2005;12;11;23;-999;-999;54.0000;15.6000;
2005;12;11;24;-999;-999;58.0000;15.6000;
2005;12;12;1;0.000000;0.000000;58.0000;19.5000;
2005;12;12;2;0.000000;2.00000;48.0000;19.5000;
2005;12;12;3;0.000000;6.00000;34.0000;19.5000;
2005;12;12;4;0.000000;6.00000;34.0000;19.5000;
2005;12;12;5;0.000000;8.00000;32.0000;19.5000;
2005;12;12;6;0.000000;6.00000;36.0000;19.5000;
2005;12;12;7;0.000000;6.00000;38.0000;19.5000;
2005;12;12;8;0.000000;11.0000;32.0000;19.5000;
2005;12;12;9;-999;-999;30.0000;19.5000;
2005;12;12;10;1.00000;19.0000;28.0000;19.5000;
2005;12;12;11;2.00000;25.0000;26.0000;19.5000;
2005;12;12;12;-999;-999;20.0000;19.5000;
2005;12;12;13;7.00000;42.0000;12.0000;19.5000;
2005;12;12;14;16.0000;59.0000;8.00000;19.5000;
2005;12;12;15;21.0000;71.0000;6.00000;19.5000;
2005;12;12;16;21.0000;73.0000;4.00000;19.5000;
2005;12;12;17;20.0000;73.0000;4.00000;19.5000;
2005;12;12;18;10.0000;59.0000;4.00000;19.5000;
2005;12;12;19;2.00000;44.0000;6.00000;19.5000;
2005;12;12;20;0.000000;31.0000;10.0000;19.5000;
2005;12;12;21;0.000000;29.0000;12.0000;19.5000;
2005;12;12;22;0.000000;34.0000;6.00000;19.5000;
2005;12;12;23;0.000000;34.0000;6.00000;19.5000;
2005;12;12;24;0.000000;33.0000;6.00000;19.5000;
2005;12;13;1;0.000000;36.0000;4.00000;22.1000;
2005;12;13;2;0.000000;33.0000;8.00000;22.1000;
2005;12;13;3;0.000000;29.0000;10.0000;22.1000;
2005;12;13;4;0.000000;29.0000;8.00000;22.1000;
2005;12;13;5;0.000000;38.0000;4.00000;22.1000;
2005;12;13;6;5.00000;50.0000;2.00000;22.1000;
2005;12;13;7;6.00000;54.0000;4.00000;22.1000;
2005;12;13;8;4.00000;46.0000;4.00000;22.1000;
2005;12;13;9;-999;-999;6.00000;22.1000;
2005;12;13;10;10.0000;52.0000;8.00000;22.1000;
2005;12;13;11;17.0000;63.0000;6.00000;22.1000;
2005;12;13;12;22.0000;71.0000;10.0000;22.1000;
2005;12;13;13;27.0000;84.0000;12.0000;22.1000;
2005;12;13;14;27.0000;84.0000;12.0000;22.1000;
2005;12;13;15;29.0000;90.0000;8.00000;22.1000;
2005;12;13;16;-999;-999;6.00000;22.1000;
2005;12;13;17;25.0000;86.0000;4.00000;22.1000;
2005;12;13;18;26.0000;86.0000;2.00000;22.1000;
2005;12;13;19;21.0000;78.0000;2.00000;22.1000;
2005;12;13;20;34.0000;103.000;2.00000;22.1000;
2005;12;13;21;46.0000;120.000;4.00000;22.1000;
2005;12;13;22;37.0000;105.000;2.00000;22.1000;
2005;12;13;23;2.00000;29.0000;-999;22.1000;
2005;12;13;24;1.00000;36.0000;8.00000;22.1000;
2005;12;14;1;9.00000;59.0000;2.00000;9.10000;
2005;12;14;2;5.00000;54.0000;4.00000;9.10000;
2005;12;14;3;1.00000;42.0000;6.00000;9.10000;
2005;12;14;4;1.00000;34.0000;8.00000;9.10000;
2005;12;14;5;1.00000;31.0000;12.0000;9.10000;
2005;12;14;6;2.00000;40.0000;6.00000;9.10000;
2005;12;14;7;1.00000;36.0000;8.00000;9.10000;
2005;12;14;8;1.00000;33.0000;14.0000;9.10000;
2005;12;14;9;4.00000;33.0000;20.0000;9.10000;
2005;12;14;10;9.00000;42.0000;18.0000;9.10000;
2005;12;14;11;12.0000;52.0000;16.0000;9.10000;
2005;12;14;12;9.00000;40.0000;22.0000;9.10000;
2005;12;14;13;4.00000;21.0000;34.0000;9.10000;
2005;12;14;14;5.00000;27.0000;30.0000;9.10000;
2005;12;14;15;2.00000;15.0000;-999;9.10000;
2005;12;14;16;2.00000;13.0000;-999;9.10000;
2005;12;14;17;2.00000;13.0000;-999;9.10000;
2005;12;14;18;2.00000;13.0000;-999;9.10000;
2005;12;14;19;2.00000;15.0000;-999;9.10000;
2005;12;14;20;2.00000;13.0000;-999;9.10000;
2005;12;14;21;2.00000;17.0000;-999;9.10000;
2005;12;14;22;2.00000;13.0000;-999;9.10000;
2005;12;14;23;2.00000;11.0000;-999;9.10000;
2005;12;14;24;1.00000;23.0000;24.0000;9.10000;
2005;12;15;1;2.00000;31.0000;16.0000;19.5000;
2005;12;15;2;1.00000;42.0000;4.00000;19.5000;
2005;12;15;3;1.00000;40.0000;8.00000;19.5000;
2005;12;15;4;1.00000;31.0000;10.0000;19.5000;
2005;12;15;5;1.00000;25.0000;22.0000;19.5000;
2005;12;15;6;2.00000;17.0000;-999;19.5000;
2005;12;15;7;2.00000;13.0000;-999;19.5000;
2005;12;15;8;2.00000;19.0000;-999;19.5000;
2005;12;15;9;12.0000;48.0000;12.0000;19.5000;
2005;12;15;10;41.0000;96.0000;10.0000;19.5000;
2005;12;15;11;49.0000;109.000;12.0000;19.5000;
2005;12;15;12;37.0000;94.0000;16.0000;19.5000;
2005;12;15;13;26.0000;73.0000;26.0000;19.5000;
2005;12;15;14;12.0000;50.0000;34.0000;19.5000;
2005;12;15;15;15.0000;61.0000;26.0000;19.5000;
2005;12;15;16;12.0000;59.0000;18.0000;19.5000;
2005;12;15;17;4.00000;48.0000;18.0000;19.5000;
2005;12;15;18;2.00000;38.0000;20.0000;19.5000;
2005;12;15;19;6.00000;54.0000;10.0000;19.5000;
2005;12;15;20;20.0000;73.0000;10.0000;19.5000;
2005;12;15;21;27.0000;88.0000;6.00000;19.5000;
2005;12;15;22;41.0000;115.000;6.00000;19.5000;
2005;12;15;23;47.0000;122.000;6.00000;19.5000;
2005;12;15;24;50.0000;126.000;6.00000;19.5000;
2005;12;16;1;62.0000;153.000;4.00000;19.5000;
2005;12;16;2;71.0000;164.000;4.00000;19.5000;
2005;12;16;3;45.0000;120.000;4.00000;19.5000;
2005;12;16;4;30.0000;96.0000;6.00000;19.5000;
2005;12;16;5;26.0000;84.0000;8.00000;19.5000;
2005;12;16;6;24.0000;75.0000;6.00000;19.5000;
2005;12;16;7;66.0000;143.000;4.00000;19.5000;
2005;12;16;8;44.0000;115.000;6.00000;19.5000;
2005;12;16;9;37.0000;103.000;6.00000;19.5000;
2005;12;16;10;31.0000;90.0000;10.0000;19.5000;
2005;12;16;11;31.0000;90.0000;12.0000;19.5000;
